DOCID,docid,title,titleEng,directors,nation,plots,runtime,rating,genre,repRlsDate,keywords,posters,stlls,vods,audiAcc
F49508,, 그 옛날 집,Like an Old House,"{'director': [{'directorNm': '제이비 마이테혭', 'directorEnNm': '', 'directorId': ''}, {'directorNm': '짬 응우옌 빈 응우옌', 'directorEnNm': '', 'directorId': ''}]}",베트남,"{'plot': [{'plotLang': '한국어', 'plotText': '장인어른의 건설회사에서 일하는 손은 재건축을 계획 중인 현장에 남은 주민들을 철거하고 그에게 인정받으려고 한다. 하지만 처음 현장에 나가던 날부터 환청과 환영이 들리고, 주민 중 하나인 뚜 부인은 손이 30년 전 잃어버린 아들 남이라고 생각한다. 설상가상 차 사고를 겪으면서 30년 전 과거가 마치 겪은 일처럼 꿈속에서 펼쳐지고, 손은 현실과 환상의 경계에서 혼란을 빠지는데...'}]}",93,12세관람가,드라마,20191024,,http://file.koreafilm.or.kr/thm/02/00/05/34/tn_DPF019268.jpg,,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F49438,, 엔젤 오브 마인,Angel of Mine,"{'director': [{'directorNm': '킴 파란트', 'directorEnNm': 'Kim Farrant', 'directorId': '00189909'}]}","미국,오스트레일리아","{'plot': [{'plotLang': '한국어', 'plotText': '“난 느낄 수 있어. 그 아이는 내 딸이야”7년 전 사고로 죽은 아이에 대한 그리움으로 일, 가족 그리고 자기 자신마저도 돌보지 않고 살아온 ‘리지’.어느 날, 우연히 ‘롤라’를 마주친 뒤 사고로 잃은 자신의 아이라 확신하며 ‘롤라’를 향한 광기 어린 집착을 보인다.그런 ‘리지’로부터 ‘롤라’를 지켜야 하는 ‘롤라’의 엄마 ‘클레어’.평탄했던 그녀의 일상은 아이를 지키기 위해 조금씩 균열이 가며 무너지기 시작한다.'}]}",98,15세관람가,"드라마,스릴러,미스터리",20191030,"아이의죽음,딸,집착,화재사고,닮은사람",http://file.koreafilm.or.kr/thm/02/00/05/33/tn_DPF019218.jpg|http://file.koreafilm.or.kr/thm/02/00/05/34/tn_DPF019278.jpg|http://file.koreafilm.or.kr/thm/02/00/05/34/tn_DPF019279.jpg|http://file.koreafilm.or.kr/thm/02/00/05/33/tn_DPF019164.jpg|http://file.koreafilm.or.kr/thm/02/00/05/36/tn_DPF019379.jpg|http://file.koreafilm.or.kr/thm/02/00/05/34/tn_DPF019277.jpg|http://file.koreafilm.or.kr/thm/02/00/05/34/tn_DPF019280.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/97/tn_DST664867.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/97/tn_DST664868.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/97/tn_DST664869.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/97/tn_DST664870.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/97/tn_DST664871.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/97/tn_DST664872.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/05/tn_DST666697.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/05/tn_DST666698.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/05/tn_DST666699.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/05/tn_DST666700.jpg,"{'vod': [{'vodClass': '예고편(메인예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/49438/own/videoData'}, {'vodClass': '예고편(무삭제 예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/49438/own/videoData'}, {'vodClass': '기타(배우 인터뷰 영상)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/49438/own/videoData'}, {'vodClass': '예고편(30초예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/49438/own/videoData'}, {'vodClass': '기타(루크 에반스 인사 영상)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/49438/own/videoData'}]}",
B08914,, 닥치고 피아노!,Shut up and Play the Piano,"{'director': [{'directorNm': '필립 예디케', 'directorEnNm': '', 'directorId': ''}]}","독일,영국","{'plot': [{'plotLang': '한국어', 'plotText': '펑크 음악부터 클래식까지를 아우르는 칠리 곤잘레스의 별난 ´자아´를 추적한 다큐멘터리. 인터뷰와 자료화면, 피아노 음악으로 채워진 영화는 제도와 권위에 저항하는 천재 아티스트의 기이한 행적에 대해 이야기한다.'}]}",82,15세관람가,"뮤직,인물",20190606,"뮤지션,천재,삶,예술,예술가,아티스트,인터뷰다큐멘터리,인물다큐멘터리,음악다큐멘터리",http://file.koreafilm.or.kr/thm/02/00/05/20/tn_DPB000781.jpg|http://file.koreafilm.or.kr/thm/02/00/05/18/tn_DPB000776.jpg|http://file.koreafilm.or.kr/thm/02/00/05/19/tn_DPB000780.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/16/tn_DST651727.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/16/tn_DST651728.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/16/tn_DST651729.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/16/tn_DST651730.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/16/tn_DST651731.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/16/tn_DST651732.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/12/tn_DST651195.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/12/tn_DST651196.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/12/tn_DST651197.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/12/tn_DST651198.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
K20205,, 문화와 생활,(Munhwawa saenghwal),"{'director': [{'directorNm': '김은선', 'directorEnNm': 'kim eun-seon', 'directorId': '00205012'}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '배우를 꿈꾸는 은선이는 미술관에서 아르바이트를 하고 있다.'}]}",15,,멜로드라마,,"배우지망생,아르바이트",http://file.koreafilm.or.kr/thm/02/00/05/09/tn_DPK014454.jpg,,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F49520,, 라스트 크리스마스,Last Christmas,"{'director': [{'directorNm': '폴 페이그', 'directorEnNm': 'Paul Feig', 'directorId': '00107691'}]}","영국,미국","{'plot': [{'plotLang': '한국어', 'plotText': '이번 크리스마스에는 행복할 수 있을까요?친구도 없고, 연애도 못하고, 엄마에게 얹혀 살고 있는 인생 뭐 하나 마음대로 되는게 없는 ‘케이트’(에밀리아 클라크). 가수를 꿈꾸지만 매번 오디션에서 떨어지고, 마지못해 별볼일 없는 크리스마스 장식용품 가게에서 일하고 있다. 매일 반복되는 일상이 지나고 크리스마스가 다가오던 어느 날, 노숙자 센터에서 자원 봉사를 하는 ‘탐’(헨리 골딩)을 우연히 만나게 된다. 핸드폰도 없고 자신에게 데이트 신청도 안하지만 언제 어디서든 나타나는, 다른 남자들과 다른 탐의 매력에 점점 끌리게 되는데…'}]}",103,12세관람가,"코메디,드라마,멜로/로맨스",20191205,"이민자,정체성,방황,크리스마스",http://file.koreafilm.or.kr/thm/02/00/05/38/tn_DPF019487.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/52/21/tn_DST668859.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/21/tn_DST668860.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/21/tn_DST668861.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/21/tn_DST668862.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/21/tn_DST668863.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/21/tn_DST668864.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/21/tn_DST668865.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/22/tn_DST668866.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/22/tn_DST668867.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/52/50/tn_DST672291.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F46430,, 3개의 얼굴들,Three Faces,"{'director': [{'directorNm': '자파르 파나히', 'directorEnNm': 'Jafar Panahi', 'directorId': '00085733'}]}",이란,"{'plot': [{'plotLang': '한국어', 'plotText': '한 소녀가 보내온 영상의 진위를 밝히기 위해 유명한 배우와 감독이 소녀의 마을을 방문한다. 그 방문은 젠더 문제, 지방과 도시, 서로 다른 언어 등등 불화하는 것을 확인하는 일이 된다. 한편으로 마을에서 관찰되는 사회문화적 장벽들이 비판에 앞서 일종의 민속지로 다가온다. 다른 한편으로 영화를 이끌어 나가는 드라마가 이 장벽이 만드는 한계들의 해결을 절실하게 요청한다. 여기서 드러나는 세계는 진위의 여부로 움직이지 않는다. 좁아서 함께 지나갈 수 없는 산길에서 두 대의 차는 서로 맞닥뜨리기 전에 경적 소리로 보이지 않는 언덕을 두고 대화하여 비켜간다. 소녀의 친구는 차별과 편견이 심한 마을에서 용케 자기 길을 확보했다. 그럼 소녀의 영상은 어떤 증언이 될까? 배우가 내리는 판단은 무엇에 근거한다고 말하면 좋을까? 지켜보거나 기다리는 감독의 모습은 무슨 역할이라 할 수 있을까? 이란 사회를 비판적으로 보려 하지만, 동시의 문제의 돌파 역시 사회의 지혜와 함께 가려는 영화의 움직임이 부드럽다. (2018년 23회 부산국제영화제/채희숙)'}]}",100,,드라마,,문화충돌,http://file.koreafilm.or.kr/thm/02/00/04/76/tn_DPF015067.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/92/tn_DSFT078993.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/92/tn_DSFT078994.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F46426,, 호두까기 인형과 4개의 왕국,The Nutcracker and the Four Realms,"{'director': [{'directorNm': '라세 할스트롬', 'directorEnNm': 'Lasse Hallstrom', 'directorId': '00049305'}, {'directorNm': '조 존스톤', 'directorEnNm': 'Joe Johnston', 'directorId': '00089385'}]}",미국,"{'plot': [{'plotLang': '한국어', 'plotText': '“누구나 알고 있지만 아무도 모르는 이야기”크리스마스 이브, 대부 ‘드로셀마이어’의 파티에 참석한 ‘클라라’는 돌아가신 엄마의 마지막 크리스마스 선물을 열어줄 황금 열쇠를 찾아 나선다. 대부에게 건네받은 황금실을 따라 마법의 세상 속으로 들어간 ‘클라라’는 호두까기 병정과 함께3개의 왕국을 지나면서 다양한 사건과 사람들을 만나 환상적인 모험을 즐긴다. 그러나 엄마의 수수께끼를 풀 수 있는 열쇠를 얻기 위해서는 모두가 두려워하는 네 번째 왕국으로 가야만 하는데…황금 열쇠를 따라가면,지금껏 본 적 없는 마법의 세계가 열린다!'}]}",99,전체관람가,"판타지,드라마",20181206,"호두까기인형,열쇠,마법세계,모험판타지",http://file.koreafilm.or.kr/thm/02/00/04/77/tn_DPF015077.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/93/tn_DSFT079025.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/93/tn_DSFT079026.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/93/tn_DSFT079027.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/93/tn_DSFT079028.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/93/tn_DSFT079029.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/93/tn_DSFT079030.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/93/tn_DSFT079031.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F50317,, 레이니 데이 인 뉴욕,A Rainy Day in New York,"{'director': [{'directorNm': '우디 알렌', 'directorEnNm': 'Woody Allen', 'directorId': '00049424'}]}",미국,"{'plot': [{'plotLang': '한국어', 'plotText': '상상해 봐요막 떨어지기 시작한 빗방울센트럴 파크 델라코트 시계 아래누군가 당신을 기다리고 있다면…재즈를 사랑하는 ‘개츠비’(티모시 샬라메)영화에 푹 빠진 ‘애슐리’(엘르 패닝)낭만을 꿈꾸는 ‘챈’(셀레나 고메즈)매력적인 세 남녀가 선사하는 낭만적인 하루!운명 같은 만남을 기대하며봄비 내리는 뉴욕에서로맨틱한 하루를 함께 하실래요?'}]}",92,15세관람가,"코메디,멜로/로맨스",20200506,"뉴욕,도시,캠퍼스커플,여행",http://file.koreafilm.or.kr/thm/02/00/05/54/tn_DPF020436.jpg|http://file.koreafilm.or.kr/thm/02/00/05/56/tn_DPF020519.jpg|http://file.koreafilm.or.kr/thm/02/00/05/56/tn_DPF020520.jpg|http://file.koreafilm.or.kr/thm/02/00/05/56/tn_DPF020521.jpg|http://file.koreafilm.or.kr/thm/02/00/05/56/tn_DPF020522.jpg|http://file.koreafilm.or.kr/thm/02/00/05/55/tn_DPF020470.jpg|http://file.koreafilm.or.kr/thm/02/00/05/55/tn_DPF020471.jpg|http://file.koreafilm.or.kr/thm/02/00/05/53/tn_DPF020365.jpg|http://file.koreafilm.or.kr/thm/02/00/05/53/tn_DPF020366.jpg|http://file.koreafilm.or.kr/thm/02/00/05/56/tn_DPF020518.jpg|http://file.koreafilm.or.kr/thm/02/00/05/56/tn_DPF020523.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688372.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688373.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688374.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688375.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688376.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688377.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688378.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688379.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688380.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/00/tn_DST688381.jpg,"{'vod': [{'vodClass': '예고편(티저예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/50317/own/videoData'}, {'vodClass': '예고편(메인예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/50317/own/videoData'}, {'vodClass': '기타(뉴욕 데이트 영상)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/50317/own/videoData'}, {'vodClass': '기타(재즈 투어 영상)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/50317/own/videoData'}]}",
K21658,, 엄마 바람피게하기,Make Mom Wind (Eomma barampigehagi),"{'director': [{'directorNm': '윤원규', 'directorEnNm': '', 'directorId': ''}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '다른 여자와 바람을 피우는 걸로 모자라 결혼식까지 몰래 올려버린 아빠.딸 ‘예리’는 이 사실을 안 엄마를 안타깝게 생각하고 엄마도 아빠처럼, 새로운 남자와 자신의 생활을 즐기라 권유한다.하지만 지극히 정상적인(?) 엄마는 아빠와의 관계를 정리하지 못하고, 적반하장 아빠는 자신을 놓아 달라며 떼를 쓰기 시작한다.예리는 그런 엄마를 바람을 피게 하기 위해 ‘엄마 남친 만들기 프로젝트’를 세우고 엄마와 바람 피울 남자들의 면접을 시작하는데..'}]}",61,12세관람가,"코메디,드라마",20200116,"아빠,엄마,딸,바람",http://file.koreafilm.or.kr/thm/02/00/05/44/tn_DPK015362.jpg,,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
K18489,, 취우,A Shower (Chwiu),"{'director': [{'directorNm': '신운하', 'directorEnNm': '', 'directorId': ''}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '“고마워 할 거 없어. 내가 다 좋아서 한 일이니까……”“마음에 없었으면 받질 말았어야지?”,“마음에 없었으면 그런 말도 하지 말았어야지?” 누구나 한번쯤 나를 좋아해줬던 이성 친구. 혹은 내가 좋아했던 이성친구가 있다. 그 사람이 마음에 없으면서도, 그 사람의 호의나 배려를 거절하지 않아 상대방에게 생기게 되는 희망바이러스. 그 희망바이러스가 만들어낸 한 남자의 사랑 이야기.같은 고등학교에 다니는 성재와 선배 동철. 동철의 여자 친구이면서 방송반 후배인 민서. 성재는 방송반 후배인 민서와 자연스럽게 친해지게 되고, 점점 민서를 좋아하게 된다. 민서는 고등학교 때나 대학교 때나 항상 남자친구가 있었고, 남자친구와 헤어지거나 어려운 일이 생기면 성재를 찾는다. 성재는 민서와 그렇게 십 수 년을 민서의 옆에 아무도 없을 때만 마치 연인처럼 지낸다. 민서는 불미스러운 일로 생기게 된 아이마저 성재에게 부탁하게 되고...'}]}",39,,"드라마,미스터리,멜로드라마",,희망바이러스,http://file.koreafilm.or.kr/thm/02/00/04/81/tn_DPK014076.jpg,,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
K20846,, 탈출,(Talchul),"{'director': [{'directorNm': '이숭환', 'directorEnNm': 'Lee Soonghwan', 'directorId': '00156863'}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '사업이 망해 아내와 이혼하고 5년째 한강변 봉고차 안에서 노숙자처럼 생활하는 병수.여기저기 취업서류도 넣어보고 밤엔 대리운전 낮엔 전단지를 돌리지만 빚은 좀처럼 줄지 않는다.사채업자의 빛 독촉. 친구들의 전화... 항상 힘들고 지친 생활을 하는 병수에겐 이혼한 부인이 데리고 있는 어여쁜 딸 영주가 있다. 영주와 통화를 할 때면 모든 걱정이 날아가는 것 같다.오늘도 여느때와 마찮가지로 빚독촉에 시달리던 병수, 오랜만에 딸과 통화를 하고 다음날 만나기로 하지만..경찰에게서 한 통의 전화를 받게 되는데...'}]}",75,12세관람가,드라마,20191219,"파산,노숙자",http://file.koreafilm.or.kr/thm/02/00/05/43/tn_DPK015345.jpg,,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
K20845,, 열혈형사,(Yeolhyeolhyeongsa),"{'director': [{'directorNm': '윤여창', 'directorEnNm': 'YOON Yeo-chang', 'directorId': '00048363'}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '경찰서 내에서 허세는 가장 세고 이론보다 구강 수사 하기 바쁜 날라리 형사 ‘동민’편안하게 출세하나 싶은 순간, 수사과에 발령 난다.발령 난 것도 서러운데, 오로지 직진만 하는 FM 형사 ‘몽허’(얀츠카)와 모델 실종 사건의 공조 수사를 맡게 된다.수사가 진전될수록 단순한 실종이 아님을 직감한 ‘동민’은 오랜만에 형사의 본능을 깨우는데…이보다 환상적일 수 없다!코믹뺨타격 날릴 콤비 수사가 시작된다!'}]}",98,12세관람가,코메디,20200618,,http://file.koreafilm.or.kr/thm/02/00/05/58/tn_DPK015849.jpg|http://file.koreafilm.or.kr/thm/02/00/05/56/tn_DPK015773.jpg|http://file.koreafilm.or.kr/thm/02/00/05/59/tn_DPK015885.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691193.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691194.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691195.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691196.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691197.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691198.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691199.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691200.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691201.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/54/27/tn_DST691202.jpg,"{'vod': [{'vodClass': '엔딩크레딧(엔딩크레딧)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/K/20845/own/videoData'}]}",
F48301,, 머메이드: 죽음의 호수,The Mermaid: Lake of the Dead,"{'director': [{'directorNm': '스브야토슬라브 포드가에브스키', 'directorEnNm': '', 'directorId': ''}]}",러시아,"{'plot': [{'plotLang': '한국어', 'plotText': '결혼을 앞둔 로마는 친구들이 마련해준 결혼 기념 파티를 마다하고 혼자 호숫가로 산책하러 간다.그곳에서 어떤 낯선 여자를 만나게 된 로마. 러시아에선 오랜 옛날부터 호수에서 익사해 자살한 젊은 여성은 인어가 된다는 전설이 있다. 그리고 그녀가 바로 전설의 인어였던 것이다. 인어는 로마를 차지하려고 하고, 약혼녀 마리나는 인어로부터 그를 지키려고 한다. 잔인한 인어에게서 벗어날 유일한 방법은 가장 사랑하는 사람을 건네주는 것뿐인데…'}]}",87,15세관람가,"판타지,공포,멜로드라마",20190704,"약혼자,인어,호수,전설",http://file.koreafilm.or.kr/thm/02/00/05/24/tn_DPF018678.jpg|http://file.koreafilm.or.kr/thm/02/00/05/23/tn_DPF018646.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654473.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654474.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654475.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654476.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654477.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654478.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654479.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654480.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654481.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/51/40/tn_DST654482.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
